event_id,timestamp,airline,flight_number,aircraft_model,aircraft_type,origin,destination,latitude,longitude,city,country,fatalities,injuries,damage,cause
EVT001623,2015-06-05T14:52:00,NorthernFlights,NO701,Boeing 737,Jet,Paris,Beijing,-24.8112,-122.22643,Paris,USA,0,0,Major,Runway excursion
EVT001624,2018-12-25T08:17:00,GlobalAir,GL2533,Airbus A330,Jet,Sao Paulo,New York,-33.97637,96.5467,Mumbai,India,0,0,Unknown,Mid-air collision
EVT001625,2016-01-06T03:50:00,GlobalAir,GL7996,Embraer 190,Turboprop,Mumbai,New York,-3.66639,15.79506,Toronto,France,0,0,Major,Bird strike
EVT001626,2018-05-09T05:29:00,GlobalAir,GL4864,Boeing 737,Jet,Cairo,Sao Paulo,-22.14942,-44.71591,Toronto,UK,0,0,Unknown,Unknown
EVT001627,2017-01-19T01:28:00,GlobalAir,GL2939,Bombardier Q400,Turboprop,Cairo,Paris,-46.63714,-112.46046,Mumbai,USA,0,0,Unknown,Weather
EVT001628,2018-05-08T17:00:00,TransContinental,TR9470,Boeing 747,Jet,Sao Paulo,Toronto,-48.63169,136.63742,Toronto,Australia,0,0,Unknown,Bird strike
EVT001629,2020-12-29T04:36:00,GlobalAir,GL2881,Airbus A320,Jet,Sydney,Sao Paulo,13.23017,-105.64865,Beijing,Egypt,0,0,Unknown,Unknown
EVT001630,2015-01-28T15:40:00,IslandAir,IS6729,Airbus A320,Jet,Sao Paulo,Berlin,-42.1912,-51.14426,Sao Paulo,India,0,0,Minor,Bird strike
EVT001631,2019-09-17T21:36:00,IslandAir,IS1496,Boeing 747,Jet,Paris,London,45.24144,54.17461,Cairo,Canada,0,0,Hull Loss,Mid-air collision
EVT001632,2015-11-14T23:39:00,SkyWays,SK7152,Bombardier Q400,Turboprop,New York,Sydney,-45.55954,-142.57255,Sao Paulo,Germany,0,0,Unknown,Mid-air collision
EVT001633,2020-05-06T10:17:00,TransContinental,TR2693,Airbus A320,Jet,Toronto,Cairo,33.75942,-42.78328,Sao Paulo,China,0,4,Unknown,Runway excursion
EVT001634,2020-06-25T06:23:00,IslandAir,IS5484,Bombardier Q400,Turboprop,Beijing,Sydney,0.89295,38.52597,Mumbai,China,4,0,Major,Bird strike
EVT001635,2017-11-10T20:53:00,SkyWays,SK772,Embraer 190,Turboprop,Paris,Berlin,1.00109,121.56698,Mumbai,Brazil,0,0,Minor,Weather
EVT001636,2018-09-01T11:52:00,NorthernFlights,NO3348,Boeing 737,Jet,Berlin,Sydney,-15.34519,34.80891,Paris,USA,0,0,Major,Unknown
EVT001637,2019-12-03T15:12:00,AeroExpress,AE5368,Airbus A320,Jet,Beijing,Paris,-45.68064,-145.49444,Sydney,Canada,0,1,Hull Loss,Pilot error
EVT001638,2020-01-19T21:36:00,AeroExpress,AE8502,Airbus A320,Jet,Mumbai,New York,-19.88364,15.89812,Sydney,Germany,0,0,Minor,Engine failure
EVT001639,2015-04-18T18:35:00,AeroExpress,AE2261,Airbus A330,Jet,Cairo,Beijing,11.03164,67.61193,Paris,Canada,0,0,Major,Weather
EVT001640,2016-09-26T10:08:00,GlobalAir,GL8376,Boeing 737,Jet,Beijing,Berlin,-33.43208,-159.73638,Mumbai,Germany,0,0,Unknown,Unknown
EVT001641,2017-05-17T07:29:00,SkyWays,SK9629,Boeing 737,Jet,Beijing,Cairo,33.84647,-162.01736,Toronto,Canada,0,0,Unknown,Bird strike
EVT001642,2017-10-15T12:51:00,NorthernFlights,NO3825,Bombardier Q400,Turboprop,Mumbai,Cairo,54.42025,-55.0235,London,Brazil,0,0,Major,Mid-air collision
EVT001643,2020-11-07T13:59:00,GlobalAir,GL3493,Boeing 737,Jet,Paris,Berlin,-30.61187,-46.31725,Mumbai,Egypt,0,0,Unknown,Bird strike
EVT001644,2018-04-19T22:36:00,TransContinental,TR1234,Bombardier Q400,Turboprop,Beijing,New York,19.01916,83.78931,Sydney,USA,0,0,Minor,Runway excursion
EVT001645,2019-07-09T17:14:00,SkyWays,SK9197,Airbus A330,Jet,Mumbai,Cairo,26.86902,35.68396,London,USA,0,0,Hull Loss,Pilot error
EVT001646,2017-12-07T10:35:00,GlobalAir,GL4341,Airbus A320,Jet,Paris,Sao Paulo,-3.11583,-8.14213,London,Germany,0,0,Unknown,Unknown
EVT001647,2018-07-03T11:42:00,SkyWays,SK3036,Bombardier Q400,Turboprop,Toronto,London,24.3157,136.02639,Mumbai,Egypt,0,0,Minor,Mid-air collision
EVT001648,2015-02-04T16:28:00,IslandAir,IS3628,Bombardier Q400,Turboprop,Sydney,Beijing,-38.68166,-76.7398,Paris,Egypt,0,0,Major,Bird strike
EVT001649,2016-11-16T09:23:00,IslandAir,IS8808,Bombardier Q400,Turboprop,London,Paris,-57.21677,76.12532,Beijing,China,0,0,Unknown,Mid-air collision
EVT001650,2019-07-20T16:34:00,TransContinental,TR2536,Airbus A330,Jet,Berlin,Mumbai,-46.67914,-168.97419,Berlin,Canada,0,0,Major,Engine failure
EVT001651,2016-05-29T23:14:00,SkyWays,SK2915,Airbus A330,Jet,Cairo,Beijing,7.24504,72.59988,Paris,USA,0,0,Hull Loss,Runway excursion
EVT001652,2018-04-09T22:59:00,SkyWays,SK6192,Boeing 747,Jet,Mumbai,Paris,-22.13575,21.00397,New York,Germany,0,0,Major,Unknown
EVT001653,2018-12-05T22:27:00,GlobalAir,GL8808,Airbus A330,Jet,London,New York,-58.60157,48.54583,Sao Paulo,UK,4,1,Major,Pilot error
EVT001654,2018-10-16T01:07:00,IslandAir,IS9039,Boeing 747,Jet,London,Sao Paulo,57.95335,4.3996,Paris,Germany,0,0,Unknown,Bird strike
EVT001655,2017-04-24T04:40:00,IslandAir,IS2568,Airbus A330,Jet,New York,Sydney,24.08936,-82.51725,Sydney,Germany,0,0,Unknown,Engine failure
EVT001656,2018-11-25T08:02:00,TransContinental,TR7370,Airbus A320,Jet,Paris,Toronto,-27.73292,68.17351,Beijing,India,0,0,Major,Pilot error
EVT001657,2017-12-03T11:12:00,NorthernFlights,NO5039,Embraer 190,Turboprop,New York,Beijing,13.89889,-117.14541,Sydney,Egypt,0,0,Hull Loss,Mid-air collision
EVT001658,2015-10-22T19:39:00,TransContinental,TR2587,Boeing 737,Jet,Sao Paulo,Toronto,21.33033,46.30573,Toronto,UK,0,0,Major,Pilot error
EVT001659,2015-12-02T12:13:00,SkyWays,SK102,Embraer 190,Turboprop,Mumbai,Cairo,57.83709,16.65676,Sydney,Australia,0,0,Major,Mid-air collision
EVT001660,2018-12-26T22:55:00,IslandAir,IS6198,Boeing 747,Jet,Sydney,Mumbai,54.85105,-104.74687,New York,Brazil,0,0,Minor,Weather
EVT001661,2020-07-11T16:46:00,TransContinental,TR6155,Embraer 190,Turboprop,Sao Paulo,New York,-39.38765,-128.88237,Toronto,Australia,0,0,Major,Weather
EVT001662,2020-10-22T05:40:00,NorthernFlights,NO8861,Boeing 747,Jet,Mumbai,Cairo,28.46484,42.78893,Cairo,USA,0,1,Major,Mid-air collision
EVT001663,2016-07-21T15:29:00,GlobalAir,GL9598,Bombardier Q400,Turboprop,Sydney,Berlin,30.90881,22.65352,Beijing,France,0,0,Major,Mid-air collision
EVT001664,2017-06-18T11:24:00,SkyWays,SK8895,Embraer 190,Turboprop,Sydney,Cairo,31.90049,73.31827,London,USA,0,0,Unknown,Pilot error
EVT001665,2019-09-07T11:06:00,AeroExpress,AE2022,Airbus A330,Jet,Beijing,Berlin,25.74895,-111.78652,Sao Paulo,Brazil,0,0,Minor,Pilot error
EVT001666,2017-08-02T04:40:00,IslandAir,IS4155,Boeing 747,Jet,London,Cairo,21.23743,-53.92338,Cairo,Brazil,0,0,Minor,Mid-air collision
EVT001667,2020-03-13T01:02:00,IslandAir,IS2441,Boeing 747,Jet,Sydney,Beijing,43.32275,135.47154,Mumbai,India,0,1,Major,Engine failure
EVT001668,2016-08-25T14:53:00,IslandAir,IS7006,Airbus A320,Jet,New York,Paris,20.40207,-2.01025,Mumbai,Germany,0,0,Unknown,Weather
EVT001669,2016-05-05T20:19:00,GlobalAir,GL9801,Boeing 747,Jet,London,New York,26.27457,0.7298,Toronto,China,0,0,Major,Bird strike
EVT001670,2020-01-31T23:54:00,NorthernFlights,NO6558,Airbus A330,Jet,New York,London,-34.82613,134.16095,Sydney,Canada,0,0,Unknown,Mid-air collision
EVT001671,2017-10-17T11:38:00,AeroExpress,AE1215,Airbus A330,Jet,Berlin,Sydney,-21.41051,55.41055,Mumbai,India,0,0,Hull Loss,Weather
EVT001672,2016-10-04T00:24:00,GlobalAir,GL4909,Airbus A320,Jet,Toronto,Sao Paulo,-53.45758,-75.40615,Sydney,India,0,0,Minor,Mid-air collision
EVT001673,2020-09-27T19:07:00,AeroExpress,AE9384,Airbus A320,Jet,London,Mumbai,-50.13176,-26.7905,Sao Paulo,China,0,0,Unknown,Engine failure
EVT001674,2017-06-01T09:43:00,SkyWays,SK3301,Airbus A330,Jet,London,New York,49.18537,145.86178,Cairo,India,0,0,Unknown,Runway excursion
EVT001675,2019-04-13T06:32:00,SkyWays,SK857,Bombardier Q400,Turboprop,Berlin,Sydney,-6.8521,131.38376,Toronto,Germany,0,0,Hull Loss,Runway excursion
EVT001676,2020-12-26T22:59:00,SkyWays,SK9755,Boeing 747,Jet,Sao Paulo,New York,-35.59291,-26.62218,New York,France,0,0,Major,Runway excursion
EVT001677,2019-09-25T23:25:00,NorthernFlights,NO7754,Embraer 190,Turboprop,London,Berlin,-12.59208,-175.40589,Sydney,Australia,3,1,Unknown,Unknown
EVT001678,2018-10-17T10:18:00,TransContinental,TR7418,Boeing 737,Jet,Beijing,London,14.16957,-87.07969,Sydney,India,0,0,Unknown,Unknown
EVT001679,2019-11-29T20:30:00,GlobalAir,GL3513,Boeing 737,Jet,Toronto,Cairo,-0.24945,-174.67972,Mumbai,USA,0,0,Minor,Engine failure
EVT001680,2015-11-27T23:30:00,GlobalAir,GL138,Embraer 190,Turboprop,New York,Paris,-37.01873,1.91375,Sao Paulo,Australia,1,0,Unknown,Mid-air collision
EVT001681,2019-08-09T10:51:00,NorthernFlights,NO2368,Boeing 747,Jet,London,Berlin,9.87802,93.50055,Mumbai,Egypt,0,0,Major,Pilot error
EVT001682,2016-11-24T06:01:00,AeroExpress,AE3066,Bombardier Q400,Turboprop,Beijing,Toronto,50.28074,-153.80565,Cairo,Germany,0,0,Minor,Pilot error
EVT001683,2019-02-28T21:30:00,IslandAir,IS8465,Boeing 737,Jet,London,Berlin,7.79914,85.50685,Beijing,UK,4,0,Major,Mid-air collision
EVT001684,2020-12-04T11:27:00,GlobalAir,GL2507,Airbus A330,Jet,Cairo,Beijing,7.22722,-150.61342,Mumbai,USA,3,2,Major,Engine failure
EVT001685,2020-04-11T07:20:00,SkyWays,SK261,Embraer 190,Turboprop,New York,Sydney,-53.61483,-92.2776,Sydney,Australia,0,0,Minor,Mid-air collision
EVT001686,2016-09-21T06:04:00,GlobalAir,GL3391,Bombardier Q400,Turboprop,Sao Paulo,Mumbai,18.8433,75.09841,Toronto,Brazil,0,0,Major,Runway excursion
EVT001687,2020-02-03T23:37:00,TransContinental,TR1611,Bombardier Q400,Turboprop,New York,Paris,-20.85636,-37.19487,Paris,Australia,0,0,Unknown,Unknown
EVT001688,2017-12-30T13:34:00,IslandAir,IS450,Embraer 190,Turboprop,Sydney,London,-28.1882,43.68476,Beijing,China,0,0,Major,Pilot error
EVT001689,2019-03-14T23:37:00,IslandAir,IS8575,Embraer 190,Turboprop,Sao Paulo,London,-0.33485,121.21567,Beijing,Egypt,0,0,Hull Loss,Engine failure
EVT001690,2018-09-28T01:13:00,GlobalAir,GL9817,Boeing 737,Jet,Mumbai,Cairo,58.24408,-35.76538,Sao Paulo,Brazil,0,0,Minor,Bird strike
EVT001691,2016-09-10T18:09:00,IslandAir,IS6822,Airbus A330,Jet,Sao Paulo,London,-20.7013,-25.10715,Toronto,Australia,0,0,Minor,Weather
EVT001692,2020-05-23T08:34:00,AeroExpress,AE2133,Airbus A330,Jet,Paris,Beijing,14.94698,-99.6954,Toronto,Egypt,0,0,Unknown,Weather
EVT001693,2019-08-21T04:17:00,IslandAir,IS9431,Airbus A320,Jet,Toronto,Paris,57.24404,152.38009,Toronto,Brazil,0,0,Unknown,Unknown
EVT001694,2019-03-13T16:00:00,AeroExpress,AE8838,Airbus A320,Jet,Mumbai,New York,-38.68905,150.93256,Paris,France,0,0,Hull Loss,Weather
EVT001695,2018-10-10T02:21:00,SkyWays,SK7759,Embraer 190,Turboprop,Toronto,New York,-34.37643,2.1674,Sao Paulo,UK,0,0,Unknown,Unknown
EVT001696,2018-06-24T10:36:00,NorthernFlights,NO8431,Bombardier Q400,Turboprop,Sao Paulo,Berlin,53.27587,-121.4462,Berlin,Canada,5,0,Hull Loss,Bird strike
EVT001697,2020-12-20T12:41:00,GlobalAir,GL9555,Embraer 190,Turboprop,Sao Paulo,Toronto,10.39718,-22.13954,Toronto,China,0,1,Hull Loss,Runway excursion
EVT001698,2020-02-06T11:46:00,NorthernFlights,NO2430,Boeing 737,Jet,Mumbai,Paris,9.65487,-88.90955,Sydney,Germany,0,0,Major,Pilot error
EVT001699,2017-07-28T05:31:00,SkyWays,SK2336,Boeing 737,Jet,Toronto,Berlin,35.39244,-71.48999,Sydney,UK,0,0,Hull Loss,Weather
EVT001700,2019-04-06T21:37:00,TransContinental,TR3279,Boeing 737,Jet,Cairo,Beijing,-50.38224,-95.49599,New York,Egypt,0,0,Major,Mid-air collision
EVT001701,2016-10-23T01:30:00,IslandAir,IS843,Embraer 190,Turboprop,Cairo,Beijing,34.77738,47.12722,Paris,Germany,0,0,Major,Unknown
EVT001702,2019-07-04T18:36:00,AeroExpress,AE434,Airbus A320,Jet,Cairo,Paris,-0.57437,73.96302,Paris,Canada,0,0,Minor,Runway excursion
EVT001703,2015-05-02T09:39:00,AeroExpress,AE4966,Boeing 747,Jet,Cairo,Paris,-54.4646,-72.55253,Toronto,Egypt,2,1,Major,Runway excursion
EVT001704,2016-06-29T22:38:00,SkyWays,SK4393,Bombardier Q400,Turboprop,Toronto,Sao Paulo,43.58513,-61.44654,Toronto,UK,0,0,Major,Unknown
EVT001705,2015-11-21T03:16:00,IslandAir,IS4753,Boeing 737,Jet,Beijing,Sao Paulo,-37.11948,-10.24239,Sydney,China,1,1,Major,Bird strike
EVT001706,2016-07-29T14:02:00,TransContinental,TR7786,Boeing 737,Jet,Toronto,Sydney,-53.064,-90.98908,London,Canada,0,0,Major,Mid-air collision
EVT001707,2017-02-25T20:59:00,SkyWays,SK605,Airbus A320,Jet,Beijing,London,52.41242,162.9545,Cairo,UK,0,0,Unknown,Pilot error
EVT001708,2019-11-22T23:08:00,TransContinental,TR1699,Airbus A330,Jet,New York,London,33.11031,-16.73698,Mumbai,Germany,0,0,Major,Bird strike
EVT001709,2015-11-09T04:04:00,TransContinental,TR1276,Airbus A330,Jet,London,Sydney,-34.49553,60.35203,Mumbai,Canada,3,1,Hull Loss,Engine failure
EVT001710,2016-12-11T20:34:00,TransContinental,TR9362,Airbus A330,Jet,Paris,New York,-7.65112,165.87434,Berlin,Canada,3,0,Hull Loss,Unknown
EVT001711,2019-01-02T09:38:00,TransContinental,TR8915,Boeing 747,Jet,Mumbai,Toronto,42.15969,-156.72096,Toronto,Germany,0,0,Minor,Unknown
EVT001712,2015-12-01T11:29:00,SkyWays,SK8954,Boeing 737,Jet,Paris,Berlin,47.38153,-164.76299,Sao Paulo,Germany,0,1,Unknown,Pilot error
EVT001713,2020-01-29T07:02:00,AeroExpress,AE3829,Embraer 190,Turboprop,Berlin,Sydney,47.68974,41.08945,New York,Germany,0,0,Unknown,Pilot error
EVT001714,2018-12-05T20:03:00,TransContinental,TR9633,Embraer 190,Turboprop,London,Berlin,-32.73377,110.88251,Paris,China,0,1,Unknown,Weather
EVT001715,2016-12-08T12:48:00,SkyWays,SK7958,Embraer 190,Turboprop,Cairo,Toronto,1.86558,-133.94053,Toronto,China,0,0,Hull Loss,Weather
EVT001716,2017-06-30T22:45:00,NorthernFlights,NO7511,Boeing 747,Jet,Berlin,Cairo,18.05637,113.8978,London,China,0,0,Hull Loss,Runway excursion
EVT001717,2016-01-14T02:51:00,TransContinental,TR5805,Airbus A320,Jet,New York,Cairo,59.06416,-89.04631,Mumbai,Canada,0,2,Major,Weather
EVT001718,2020-03-27T07:41:00,SkyWays,SK9955,Airbus A330,Jet,Beijing,Cairo,30.82727,95.75,Berlin,Germany,0,0,Hull Loss,Runway excursion
EVT001719,2019-05-10T19:13:00,GlobalAir,GL7840,Airbus A330,Jet,Sydney,Paris,25.52517,115.69819,Sao Paulo,Australia,0,1,Minor,Runway excursion
EVT001720,2017-06-20T08:38:00,IslandAir,IS1179,Airbus A320,Jet,Paris,Berlin,-31.75249,-18.00748,Paris,USA,0,0,Unknown,Weather
EVT001721,2015-04-16T00:39:00,AeroExpress,AE1617,Boeing 747,Jet,Berlin,Toronto,36.79831,-56.36397,Berlin,France,0,0,Hull Loss,Weather
EVT001722,2017-08-16T06:24:00,GlobalAir,GL9499,Bombardier Q400,Turboprop,Toronto,Paris,-26.98537,-22.61322,Sao Paulo,Canada,0,0,Unknown,Mid-air collision
EVT001723,2019-01-25T20:01:00,TransContinental,TR9474,Boeing 737,Jet,Sao Paulo,Cairo,-14.29475,93.10573,Sydney,USA,0,0,Unknown,Runway excursion
EVT001724,2017-05-23T22:09:00,TransContinental,TR8639,Airbus A330,Jet,Beijing,Cairo,-33.97651,-7.6672,Sao Paulo,India,0,0,Unknown,Bird strike
EVT001725,2015-02-01T21:35:00,AeroExpress,AE4398,Embraer 190,Turboprop,Sao Paulo,London,47.12768,145.83641,Berlin,UK,0,0,Hull Loss,Engine failure
EVT001726,2015-02-10T23:52:00,SkyWays,SK4127,Embraer 190,Turboprop,Beijing,Berlin,-25.06623,145.27162,London,Canada,0,0,Major,Engine failure
EVT001727,2018-03-26T23:24:00,AeroExpress,AE9582,Bombardier Q400,Turboprop,Berlin,London,12.81293,-176.90793,Cairo,China,0,1,Hull Loss,Weather
EVT001728,2018-09-09T10:30:00,TransContinental,TR4134,Boeing 747,Jet,Beijing,Berlin,52.88879,15.62723,New York,India,0,0,Major,Engine failure
EVT001729,2017-06-07T22:22:00,NorthernFlights,NO5030,Airbus A320,Jet,New York,Toronto,-12.04422,-120.05637,Sydney,Germany,0,0,Unknown,Engine failure
EVT001730,2018-09-26T13:53:00,AeroExpress,AE6146,Bombardier Q400,Turboprop,Mumbai,London,31.98205,76.16892,Berlin,Germany,0,0,Major,Weather
EVT001731,2020-02-14T08:03:00,SkyWays,SK705,Airbus A330,Jet,Beijing,New York,-7.06596,-9.81339,Beijing,Egypt,0,0,Major,Engine failure
EVT001732,2019-07-13T21:39:00,GlobalAir,GL8178,Embraer 190,Turboprop,Sao Paulo,London,34.77683,-40.14472,Beijing,Germany,3,2,Minor,Unknown
EVT001733,2017-11-11T13:21:00,GlobalAir,GL901,Boeing 747,Jet,London,Paris,-19.0389,163.27276,Berlin,Brazil,0,0,Minor,Weather
EVT001734,2018-06-15T01:18:00,GlobalAir,GL4367,Airbus A320,Jet,London,Sao Paulo,10.65818,175.86656,Paris,France,0,0,Unknown,Mid-air collision
EVT001735,2018-07-02T01:01:00,NorthernFlights,NO5640,Embraer 190,Turboprop,Toronto,Cairo,12.52191,-107.72993,Berlin,India,0,0,Hull Loss,Unknown
EVT001736,2016-11-06T04:45:00,SkyWays,SK4958,Boeing 747,Jet,Paris,Sydney,3.46669,7.04554,Beijing,Germany,0,0,Unknown,Unknown
EVT001737,2015-11-05T04:25:00,NorthernFlights,NO2632,Embraer 190,Turboprop,Berlin,New York,57.48001,-159.79732,Sydney,UK,0,0,Unknown,Bird strike
EVT001738,2017-12-26T06:38:00,GlobalAir,GL302,Bombardier Q400,Turboprop,Beijing,Toronto,5.70979,-140.88459,New York,UK,0,0,Minor,Bird strike
EVT001739,2017-08-16T02:44:00,SkyWays,SK3438,Boeing 747,Jet,New York,Mumbai,43.44531,-26.09925,Toronto,India,0,0,Major,Engine failure
EVT001740,2019-04-11T13:54:00,GlobalAir,GL3431,Airbus A320,Jet,Beijing,Paris,-15.15643,88.44781,Berlin,China,0,0,Major,Unknown
EVT001741,2017-07-26T23:19:00,IslandAir,IS2109,Embraer 190,Turboprop,Mumbai,Toronto,-15.4009,-33.87629,London,Canada,0,0,Unknown,Unknown
EVT001742,2016-06-24T03:56:00,TransContinental,TR887,Airbus A320,Jet,Paris,Sydney,28.33684,121.49471,Mumbai,UK,0,0,Unknown,Runway excursion
EVT001743,2020-11-20T21:51:00,AeroExpress,AE1933,Boeing 747,Jet,Sydney,Toronto,-30.42315,-91.28424,London,Australia,0,0,Unknown,Weather
EVT001744,2020-03-11T00:19:00,SkyWays,SK1635,Airbus A320,Jet,London,Sao Paulo,-2.74461,36.92569,Paris,Australia,2,0,Unknown,Runway excursion
EVT001745,2020-10-22T14:11:00,IslandAir,IS7645,Embraer 190,Turboprop,Sao Paulo,New York,-53.09424,37.09454,Beijing,Canada,0,0,Hull Loss,Pilot error
EVT001746,2017-07-01T06:18:00,TransContinental,TR3277,Boeing 747,Jet,Mumbai,Cairo,-47.44337,160.24328,Cairo,Germany,0,1,Hull Loss,Mid-air collision
EVT001747,2016-06-14T14:57:00,SkyWays,SK5029,Embraer 190,Turboprop,Beijing,London,-46.35255,44.96008,London,Australia,4,2,Minor,Runway excursion
EVT001748,2019-02-01T17:05:00,SkyWays,SK9860,Airbus A330,Jet,Paris,Sao Paulo,47.11659,-154.18147,New York,Australia,0,0,Minor,Engine failure
EVT001749,2018-07-20T19:09:00,NorthernFlights,NO8904,Boeing 737,Jet,New York,Beijing,-8.30338,158.74855,Sao Paulo,China,0,0,Hull Loss,Weather
EVT001750,2016-07-28T15:09:00,TransContinental,TR5466,Airbus A330,Jet,Cairo,Paris,-8.44357,-45.75945,Paris,Germany,0,0,Hull Loss,Unknown
EVT001751,2019-03-08T13:09:00,NorthernFlights,NO7523,Embraer 190,Turboprop,Toronto,Cairo,-21.04647,48.98875,Berlin,UK,0,0,Major,Runway excursion
EVT001752,2020-03-18T18:58:00,GlobalAir,GL7514,Bombardier Q400,Turboprop,Mumbai,New York,-56.61925,-167.08126,New York,India,0,0,Hull Loss,Engine failure
EVT001753,2019-05-15T23:38:00,IslandAir,IS1438,Boeing 737,Jet,Sydney,Toronto,-15.81475,151.07137,Sao Paulo,Canada,0,0,Major,Weather
EVT001754,2016-11-29T16:18:00,TransContinental,TR7353,Airbus A330,Jet,Beijing,Cairo,39.43195,-173.78405,London,India,0,0,Hull Loss,Pilot error
EVT001755,2019-12-22T20:57:00,SkyWays,SK3590,Boeing 737,Jet,Mumbai,Paris,-19.99355,131.53758,Sydney,Canada,0,0,Major,Runway excursion
EVT001756,2017-10-28T04:58:00,NorthernFlights,NO3771,Airbus A330,Jet,Paris,Cairo,-48.93216,118.6127,Sydney,Germany,0,0,Major,Unknown
EVT001757,2019-07-08T13:20:00,NorthernFlights,NO3263,Airbus A330,Jet,New York,Mumbai,52.24871,-100.79908,Beijing,China,0,1,Hull Loss,Pilot error
EVT001758,2019-04-23T17:01:00,GlobalAir,GL8233,Airbus A330,Jet,Cairo,Mumbai,-24.27372,46.05471,Beijing,India,0,0,Hull Loss,Engine failure
EVT001759,2018-12-11T14:29:00,IslandAir,IS3441,Boeing 747,Jet,New York,London,1.30328,12.80089,Beijing,Canada,0,0,Minor,Mid-air collision
EVT001760,2020-12-13T12:59:00,TransContinental,TR8336,Airbus A320,Jet,Sao Paulo,Toronto,48.38303,-22.29981,Cairo,Brazil,0,0,Minor,Bird strike
EVT001761,2019-10-05T11:11:00,GlobalAir,GL1092,Airbus A330,Jet,Berlin,Beijing,24.66121,44.92672,Sydney,Australia,0,0,Minor,Unknown
EVT001762,2020-05-22T12:07:00,AeroExpress,AE1824,Boeing 737,Jet,Sao Paulo,Toronto,-48.25117,8.88085,Mumbai,Germany,0,0,Unknown,Mid-air collision
EVT001763,2017-03-13T15:18:00,TransContinental,TR9067,Airbus A320,Jet,New York,Berlin,-10.85179,131.13019,Sao Paulo,India,0,0,Minor,Pilot error
EVT001764,2015-09-23T07:30:00,AeroExpress,AE5100,Airbus A320,Jet,Toronto,Beijing,-45.84581,-23.06388,Sao Paulo,UK,0,0,Unknown,Unknown
EVT001765,2016-04-06T05:00:00,NorthernFlights,NO6450,Airbus A330,Jet,Paris,Cairo,43.41275,89.7558,Cairo,USA,0,0,Minor,Mid-air collision
EVT001766,2016-01-01T17:02:00,AeroExpress,AE8520,Boeing 747,Jet,Cairo,New York,12.53371,92.96665,Toronto,India,0,0,Major,Pilot error
EVT001767,2019-06-18T13:07:00,AeroExpress,AE731,Bombardier Q400,Turboprop,Berlin,London,22.93305,37.99443,New York,Germany,0,0,Hull Loss,Runway excursion
EVT001768,2020-01-23T02:08:00,IslandAir,IS9415,Boeing 747,Jet,Sydney,Sao Paulo,-12.98588,-15.22404,Paris,India,0,0,Major,Runway excursion
EVT001769,2015-06-25T17:34:00,TransContinental,TR3173,Boeing 747,Jet,Sao Paulo,Mumbai,54.08402,50.98467,Cairo,Brazil,0,0,Hull Loss,Engine failure
EVT001770,2015-06-07T16:29:00,GlobalAir,GL5695,Boeing 737,Jet,Toronto,London,11.78072,132.47028,Sao Paulo,Australia,0,0,Hull Loss,Engine failure
EVT001771,2017-02-12T00:57:00,SkyWays,SK3478,Bombardier Q400,Turboprop,London,Beijing,-30.01182,-53.05153,Paris,Brazil,0,0,Hull Loss,Unknown
EVT001772,2015-05-30T13:33:00,SkyWays,SK8752,Embraer 190,Turboprop,New York,Beijing,-28.72931,149.36512,New York,Germany,0,0,Unknown,Engine failure
EVT001773,2017-08-24T10:47:00,NorthernFlights,NO1663,Airbus A330,Jet,London,Sao Paulo,-56.36497,-86.81495,New York,China,0,0,Major,Runway excursion
EVT001774,2016-02-04T04:06:00,NorthernFlights,NO2617,Boeing 737,Jet,Toronto,Cairo,-33.66545,-58.01859,Sao Paulo,UK,0,0,Major,Weather
EVT001775,2015-11-15T03:25:00,TransContinental,TR1237,Airbus A320,Jet,Paris,Toronto,40.33254,-17.26454,Berlin,USA,0,0,Hull Loss,Unknown
EVT001776,2020-08-25T17:11:00,TransContinental,TR3866,Boeing 747,Jet,Sydney,Mumbai,-7.13199,170.08171,Mumbai,Egypt,0,0,Hull Loss,Weather
EVT001777,2015-10-23T06:19:00,SkyWays,SK4536,Boeing 737,Jet,Paris,Sao Paulo,3.11259,13.02316,Berlin,Egypt,0,0,Unknown,Mid-air collision
EVT001778,2020-07-09T14:23:00,AeroExpress,AE202,Airbus A320,Jet,New York,Beijing,-53.11962,51.80586,Cairo,India,0,0,Major,Weather
EVT001779,2019-06-08T03:00:00,NorthernFlights,NO8543,Boeing 747,Jet,New York,Sydney,56.99578,-109.18061,Cairo,Canada,0,0,Major,Pilot error
EVT001780,2019-04-24T12:47:00,TransContinental,TR6782,Boeing 747,Jet,Toronto,Sao Paulo,-11.28247,177.90586,Toronto,Brazil,0,0,Unknown,Bird strike
EVT001781,2020-03-01T22:32:00,SkyWays,SK1402,Bombardier Q400,Turboprop,Sao Paulo,Cairo,-4.19764,144.30198,Paris,Canada,0,0,Minor,Runway excursion
EVT001782,2019-09-01T14:29:00,GlobalAir,GL1802,Boeing 737,Jet,New York,Sydney,-30.55571,61.33377,Berlin,Canada,0,0,Major,Unknown
